#[unix-s]	[s]	[yyyy]	[mm]	[dd]	[HH]	[MM]	[SS]	[deg]	[deg]	[mbar]	[0-1]	[ppb]	[ppb]	[ppm]	[ppm]	[ppb]	[ppb]	[ppt]	[ppt]	[ppb]	[ppb]	[ppm]	[ppb]	[ppb]	[ppt]	[ppt]	[ppm]	[ppb]	[km]	[PVU]	[K]	[km]	[hPa]	[hPa]	[K]	[K]	[km]	[km]	[deg]	[no]	[no]	[no]	[ppmv]	[s]
descriptor \
unitime	TimeCRef	year	month	day	hour	min	sec	lon	lat	p	type	CH4	d_CH4	CO2	d_CO2	N2O	d_N2O	SF6	d_SF6	int_CO	int_O3	int_H2O_gas	int_NO	int_NOy	int_acetone	int_acetonitrile	int_CO2	int_CH4	int_h_rel_TP	int_PV	int_Tpot	int_z_km	int_dp_strop_hpa	int_dp_dtrop_hpa	int_pt_rel_sTP_K	int_pt_rel_dTP_K	int_z_rel_sTP_km	int_z_rel_dTP_km	int_eqlat	flight	canister	standard	cal_MR	dt_analysis_CO2
1333005801	33801	2012	3	29	9	23	21	97.86	54.37	249.28	1	1853.968	0.8250	397.120	0.0270	325.625	0.1039	7.728	0.0219	124.71	60.67	11.84	nan	nan	nan	nan	396.89	nan	nan	0.91	307.71	10.11	27.93	27.10	-7.76	-7.36	-0.73	-0.71	48.28	384	72	8	380.286723	575679
1333006456	34456	2012	3	29	9	34	16	95.89	54.98	249.25	1	1854.915	0.8254	397.050	0.0270	325.766	0.1040	7.710	0.0219	124.27	65.12	11.44	nan	nan	nan	nan	396.88	nan	nan	0.48	310.11	10.17	41.90	46.37	-10.25	-12.41	-1.13	-1.26	39.28	384	73	8	380.286723	578360
1333007119	35119	2012	3	29	9	45	19	93.79	55.54	249.28	1	1850.135	0.8233	396.638	0.0270	325.147	0.1038	7.715	0.0219	118.89	80.72	29.03	nan	nan	nan	nan	396.48	nan	-0.88	0.41	311.75	10.22	51.90	53.94	-9.38	-10.11	-1.42	-1.48	36.42	384	74	8	380.286723	581033
1333008441	36441	2012	3	29	10	7	21	89.52	56.61	249.31	1	1845.283	0.8212	396.544	0.0270	325.982	0.1040	7.692	0.0218	114.69	56.70	39.81	nan	nan	nan	nan	396.39	nan	nan	0.07	314.98	10.28	70.83	72.57	-11.76	-11.78	-2.00	-2.05	9.22	384	62	8	380.286723	586393
1333009101	37101	2012	3	29	10	18	21	87.38	57.22	249.28	1	1839.922	0.8188	396.419	0.0270	325.837	0.1040	7.682	0.0218	111.86	54.22	37.59	nan	nan	nan	nan	396.22	nan	nan	0.02	315.22	10.28	67.66	69.53	-9.86	-10.56	-1.89	-1.95	3.77	384	63	8	380.286723	589073
1333010421	38421	2012	3	29	10	40	21	82.80	58.38	248.91	1	1851.456	0.8239	396.602	0.0270	325.752	0.1040	7.675	0.0218	116.37	54.86	41.12	nan	nan	nan	nan	396.34	nan	nan	0.28	315.07	10.24	49.79	45.96	-8.90	-7.19	-1.36	-1.25	26.35	384	65	8	380.286723	594429
1333011114	39114	2012	3	29	10	51	54	80.66	59.39	226.61	1	1812.808	0.8067	394.663	0.0268	321.435	0.1029	7.567	0.0215	89.14	154.15	12.05	nan	nan	nan	nan	394.87	nan	-0.02	2.56	318.85	10.67	13.23	8.73	-3.26	-2.75	-0.37	-0.26	47.74	384	66	8	380.286723	597074
1333011775	39775	2012	3	29	11	2	55	78.50	60.34	226.63	1	1739.281	0.7740	391.035	0.0266	309.284	0.0999	7.230	0.0205	40.75	383.41	11.96	nan	nan	nan	nan	390.95	nan	1.08	6.00	326.46	10.56	-17.42	-46.16	7.01	13.81	0.45	1.12	56.04	384	67	8	380.286723	599753
1333012436	40436	2012	3	29	11	13	56	76.02	61.05	226.53	1	1751.458	0.7794	391.906	0.0266	310.876	0.1003	7.313	0.0208	57.72	335.30	12.84	nan	nan	nan	nan	391.86	nan	0.85	6.48	330.52	10.46	-5.34	-83.81	2.15	21.44	0.14	1.98	56.26	384	76	8	380.286723	602510
1333013752	41752	2012	3	29	11	35	52	70.42	62.06	226.59	1	1679.019	0.7472	389.450	0.0265	295.919	0.0965	7.041	0.0200	25.12	584.55	6.74	nan	nan	nan	nan	389.45	nan	2.92	7.41	338.72	10.31	-152.22	-177.62	40.56	44.96	3.33	3.77	66.10	384	82	8	380.286723	607878
1333014413	42413	2012	3	29	11	46	53	67.44	62.36	226.54	1	1676.315	0.7460	389.429	0.0265	295.666	0.0965	7.036	0.0200	25.04	591.54	4.48	nan	nan	nan	nan	389.52	nan	2.98	7.21	339.05	10.27	-124.87	-151.96	38.71	43.53	2.85	3.33	60.58	384	83	8	380.286723	610557
1333015733	43733	2012	3	29	12	8	53	61.44	62.43	226.60	1	1690.475	0.7523	389.662	0.0265	299.281	0.0974	7.060	0.0201	26.32	533.29	4.92	nan	nan	nan	nan	389.60	nan	2.41	7.26	337.12	10.22	-112.32	-124.39	37.08	39.68	2.60	2.83	62.98	384	85	8	380.286723	615917
1333016393	44393	2012	3	29	12	19	53	58.51	62.30	226.61	1	1665.639	0.7412	389.178	0.0265	293.007	0.0958	6.976	0.0198	23.70	631.55	5.01	nan	nan	nan	nan	389.08	nan	3.38	6.85	335.78	10.22	-74.06	-143.35	25.02	37.32	1.81	3.13	57.52	384	86	8	380.286723	618597
1333017085	45085	2012	3	29	12	31	25	55.47	62.10	205.56	1	1658.631	0.7381	389.160	0.0265	291.257	0.0954	6.978	0.0198	24.01	641.13	4.84	nan	nan	nan	nan	389.14	nan	3.46	7.46	344.33	10.85	-67.85	-81.71	29.70	33.49	1.81	2.12	61.58	384	87	8	380.286723	621243
1333017746	45746	2012	3	29	12	42	26	52.64	61.86	205.59	1	1682.377	0.7487	389.530	0.0265	297.177	0.0969	7.065	0.0201	26.27	558.19	4.46	nan	nan	nan	nan	389.51	nan	2.63	7.11	342.93	10.86	-58.29	-55.88	27.81	27.03	1.58	1.52	55.31	384	88	8	380.286723	623922
1333018405	46405	2012	3	29	12	53	25	49.83	61.58	205.59	1	1683.918	0.7493	389.638	0.0265	297.582	0.0970	7.051	0.0200	26.21	553.22	4.05	nan	nan	nan	nan	389.58	nan	2.60	7.48	344.21	10.88	-70.61	-60.22	31.46	28.53	1.86	1.62	62.83	384	77	8	380.286723	626601
1335348165	43365	2012	4	25	12	2	45	5.43	51.63	249.17	0	1836.554	1.0891	396.817	0.0401	325.368	0.1097	7.646	0.0231	nan	77.77	81.96	nan	nan	nan	nan	397.56	nan	nan	1.11	322.19	10.17	7.45	21.67	-2.38	-8.32	-0.20	-0.58	45.06	385	89	8	380.286723	108241
1335355004	50204	2012	4	25	13	56	44	-6.75	65.65	226.49	0	1648.096	0.9773	389.057	0.0393	288.394	0.1000	6.967	0.0210	24.64	606.51	6.97	0.06	2.14	nan	nan	388.77	nan	3.18	7.77	346.83	10.56	-79.31	-95.94	35.56	39.59	1.96	2.30	65.16	385	92	8	380.286723	116860
1335357284	52484	2012	4	25	14	34	44	-14.08	69.84	226.50	0	1696.228	1.0059	389.885	0.0394	300.560	0.1032	7.130	0.0215	28.42	456.11	6.68	nan	nan	nan	nan	389.70	nan	1.59	7.81	344.91	10.53	-93.44	-81.78	43.61	40.07	2.23	1.99	66.48	385	93	8	380.286723	119732
1335359565	54765	2012	4	25	15	12	45	-25.39	73.44	226.50	0	1635.767	0.9700	388.787	0.0393	285.489	0.0992	6.953	0.0210	22.97	667.99	5.87	0.06	2.21	nan	nan	388.37	nan	3.76	7.61	343.28	10.49	-96.13	-87.49	44.56	41.98	2.28	2.11	62.39	385	94	8	380.286723	122603
1335364125	59325	2012	4	25	16	28	45	-63.58	76.82	226.49	0	1619.197	0.9602	388.706	0.0393	281.592	0.0982	6.895	0.0208	21.82	730.31	6.26	0.06	2.02	nan	nan	388.13	nan	4.16	7.88	348.04	10.43	-157.51	-146.17	57.40	55.14	3.47	3.28	66.83	385	96	8	380.286723	128351
1335366406	61606	2012	4	25	17	6	46	-82.82	74.82	226.50	0	1629.455	0.9663	388.823	0.0393	284.083	0.0989	6.948	0.0210	nan	679.95	5.28	0.06	1.74	nan	nan	388.34	nan	3.86	8.00	346.51	10.48	-108.27	-134.68	40.37	45.31	2.56	3.04	70.21	385	97	8	380.286723	131222
1335370966	66166	2012	4	25	18	22	46	-105.25	67.46	226.48	0	1711.500	1.0149	390.507	0.0394	303.869	0.1041	7.184	0.0217	33.85	424.07	9.11	nan	nan	nan	nan	390.14	nan	1.30	7.23	336.45	10.65	-47.59	-56.54	24.33	27.23	1.21	1.42	57.46	385	99	8	380.286723	136968
1335373246	68446	2012	4	25	19	0	46	-111.58	63.14	226.50	0	1718.317	1.0190	390.646	0.0395	305.485	0.1045	7.206	0.0218	35.12	372.97	8.24	0.10	1.18	nan	nan	390.53	nan	0.92	7.45	340.02	10.71	-59.58	-84.63	25.15	31.03	1.50	2.05	59.99	385	100	8	380.286723	139844
1335375526	70726	2012	4	25	19	38	46	-116.08	58.81	226.48	0	1790.334	1.0617	394.016	0.0398	316.991	0.1075	7.498	0.0226	75.84	217.36	27.58	0.05	0.75	nan	nan	393.69	nan	0.31	4.58	327.04	10.81	-11.66	-11.60	4.29	4.39	0.31	0.31	49.36	385	101	8	380.286723	142716
1335390842	86042	2012	4	25	23	54	2	-120.20	51.47	237.62	1	1798.016	0.8019	396.523	0.0278	323.260	0.1091	7.688	0.0217	nan	106.67	92.08	nan	nan	nan	nan	396.84	nan	-0.52	0.99	325.85	10.65	41.40	39.60	-10.75	-9.78	-1.20	-1.14	40.82	386	1	8	380.286723	565510
1335391466	86666	2012	4	26	0	4	26	-118.54	52.54	237.60	1	1813.568	0.8089	397.200	0.0278	325.870	0.1098	7.743	0.0218	108.48	52.39	72.20	nan	0.08	nan	nan	396.69	nan	nan	0.32	324.82	10.67	38.12	42.60	-9.41	-11.53	-1.09	-1.23	26.94	386	8	8	380.286723	568226
1335392100	87300	2012	4	26	0	15	0	-116.76	53.61	237.55	1	1811.816	0.8081	396.765	0.0278	324.995	0.1096	7.700	0.0217	103.64	71.90	70.04	nan	nan	nan	nan	396.20	nan	nan	0.46	325.05	10.68	40.54	41.74	-9.31	-9.67	-1.17	-1.20	33.72	386	9	8	380.286723	570930
1335392731	87931	2012	4	26	0	25	31	-114.93	54.67	237.60	1	1810.967	0.8077	396.411	0.0277	323.571	0.1092	7.673	0.0216	100.58	103.09	71.30	0.03	0.24	nan	nan	395.75	nan	-0.59	0.51	325.08	10.67	35.22	35.26	-8.50	-8.40	-1.00	-1.00	35.66	386	10	8	380.286723	573641
1335393991	89191	2012	4	26	0	46	31	-111.09	56.69	237.59	1	1813.633	0.8089	395.785	0.0277	323.296	0.1092	7.624	0.0215	91.73	119.81	53.91	0.07	0.44	nan	nan	395.35	nan	-0.32	1.78	323.51	10.61	18.19	15.40	-5.79	-4.46	-0.51	-0.42	47.49	386	12	8	380.286723	579053
1335394621	89821	2012	4	26	0	57	1	-109.05	57.65	237.60	1	1806.622	0.8058	395.286	0.0277	320.713	0.1085	7.599	0.0214	89.37	155.72	30.81	0.03	0.35	nan	nan	394.86	nan	0.04	3.57	325.24	10.55	1.41	-1.61	-0.52	0.56	-0.04	0.04	50.44	386	13	8	380.286723	581767
1335395881	91081	2012	4	26	1	18	1	-104.70	59.44	237.62	1	1686.948	0.7524	390.133	0.0273	298.812	0.1027	7.081	0.0199	nan	502.27	13.52	nan	1.60	nan	nan	389.85	nan	2.11	7.52	333.37	10.45	-33.87	-55.12	13.04	18.17	0.86	1.34	63.77	386	15	8	380.286723	587185
1335396511	91711	2012	4	26	1	28	31	-102.42	60.25	237.61	1	1714.400	0.7646	390.900	0.0274	304.749	0.1043	7.219	0.0203	35.92	402.98	10.45	nan	1.27	nan	nan	390.77	nan	1.14	7.43	335.67	10.41	-55.16	-74.63	21.48	25.98	1.35	1.77	60.08	386	2	8	380.286723	589891
1335397771	92971	2012	4	26	1	49	31	-97.58	61.75	237.60	1	1676.085	0.7475	389.813	0.0273	296.416	0.1021	7.075	0.0199	25.97	546.01	7.60	nan	1.86	nan	nan	389.20	nan	2.54	7.70	339.06	10.35	-70.09	-76.29	28.50	30.11	1.67	1.80	64.70	386	4	8	380.286723	595313
1335398401	93601	2012	4	26	2	0	1	-94.99	62.44	237.67	1	1662.371	0.7414	389.596	0.0273	293.154	0.1013	7.018	0.0198	24.81	593.63	6.65	nan	1.99	nan	nan	388.84	nan	3.07	7.76	337.36	10.33	-55.82	-79.63	24.23	29.36	1.36	1.86	66.30	386	5	8	380.286723	598025
1335399661	94861	2012	4	26	2	21	1	-89.47	63.68	237.60	1	1706.594	0.7611	390.773	0.0274	302.874	0.1038	7.169	0.0202	34.18	446.36	9.94	nan	1.63	nan	nan	390.17	nan	1.50	7.63	336.28	10.31	-33.93	-50.96	17.65	22.68	0.86	1.25	64.04	386	7	8	380.286723	603443
1335400305	95505	2012	4	26	2	31	45	-86.58	64.34	237.61	1	1695.413	0.7562	390.272	0.0273	300.310	0.1031	7.118	0.0201	29.28	489.70	8.21	nan	2.01	nan	nan	389.69	nan	1.88	7.66	335.68	10.30	-37.72	-51.51	19.28	23.19	0.95	1.26	64.21	386	16	8	380.286723	606217
1335400915	96115	2012	4	26	2	41	55	-83.67	64.92	237.62	1	1679.951	0.7493	389.988	0.0273	296.657	0.1022	7.087	0.0200	nan	542.56	8.40	nan	2.39	nan	nan	389.21	nan	2.51	7.49	336.37	10.28	-44.04	-58.63	20.61	24.45	1.10	1.42	60.19	386	23	8	380.286723	608943
1335401551	96751	2012	4	26	2	52	31	-80.45	65.48	237.60	1	1687.487	0.7526	390.163	0.0273	298.674	0.1027	7.107	0.0200	28.24	521.11	6.75	nan	2.31	nan	nan	389.29	nan	2.25	7.27	338.28	10.27	-48.38	-60.56	22.77	24.93	1.21	1.46	55.75	386	24	8	380.286723	611649
1335402181	97381	2012	4	26	3	3	1	-77.07	65.92	237.60	1	1648.433	0.7352	389.277	0.0272	289.543	0.1003	6.987	0.0197	23.10	627.39	6.06	nan	nan	nan	nan	388.61	nan	3.39	7.21	340.14	10.27	-44.03	-44.93	22.60	22.70	1.11	1.13	54.34	386	25	8	380.286723	614355
1335402811	98011	2012	4	26	3	13	31	-73.57	66.28	237.61	1	1733.411	0.7731	391.396	0.0274	309.044	0.1054	7.296	0.0206	41.39	356.92	10.57	nan	1.60	nan	nan	390.95	nan	0.84	6.99	339.95	10.27	-43.61	-41.47	24.20	23.42	1.10	1.05	51.23	386	26	8	380.286723	617063
1335404071	99271	2012	4	26	3	34	31	-66.33	66.81	237.60	1	1682.957	0.7506	390.111	0.0273	297.179	0.1023	7.141	0.0201	28.22	516.69	7.26	nan	1.86	nan	nan	389.46	nan	2.20	7.92	344.41	10.29	-62.23	-69.56	29.36	31.21	1.52	1.68	67.68	386	28	8	380.286723	622483
1335404701	99901	2012	4	26	3	45	1	-62.56	66.98	237.60	1	1681.231	0.7498	390.134	0.0273	296.971	0.1023	7.140	0.0201	28.56	519.32	7.06	nan	2.09	nan	nan	389.48	nan	2.23	7.38	342.96	10.32	-66.27	-86.46	29.92	34.99	1.62	2.04	56.11	386	29	8	380.286723	625193
1335405331	100531	2012	4	26	3	55	31	-58.74	67.08	237.60	1	1678.436	0.7486	390.081	0.0273	296.443	0.1021	7.101	0.0200	27.95	529.77	6.36	nan	2.27	nan	nan	389.41	nan	2.36	8.20	343.23	10.34	-79.98	-97.89	30.52	34.42	1.89	2.27	73.00	386	30	8	380.286723	627909
1335406608	101808	2012	4	26	4	16	48	-50.67	67.06	226.42	1	1693.474	0.7553	390.505	0.0273	299.809	0.1030	7.166	0.0202	31.77	483.42	6.33	nan	2.00	nan	nan	389.92	nan	1.84	7.67	343.44	10.73	-74.74	-86.68	25.15	28.21	1.80	2.05	62.71	386	18	8	380.286723	633308
1335407238	102438	2012	4	26	4	27	18	-46.65	66.80	226.43	1	1767.599	0.7883	393.416	0.0275	314.524	0.1069	7.457	0.0210	65.57	267.77	20.15	nan	nan	nan	nan	392.90	nan	0.49	6.75	332.05	10.77	-56.47	-57.07	15.29	15.49	1.35	1.38	51.99	386	19	8	380.286723	636014
1335408502	103702	2012	4	26	4	48	22	-38.51	65.82	226.54	1	1814.635	0.8093	395.789	0.0277	322.048	0.1088	7.581	0.0214	93.29	143.16	42.72	nan	0.96	nan	nan	395.26	nan	-0.07	1.72	328.97	10.83	5.27	8.99	-2.99	-4.82	-0.15	-0.26	40.31	386	21	8	380.286723	641438
1335409130	104330	2012	4	26	4	58	50	-34.84	65.15	226.47	1	1790.408	0.7985	394.394	0.0276	318.354	0.1079	7.508	0.0212	nan	206.29	33.34	nan	1.12	nan	nan	393.72	nan	0.25	2.07	333.87	10.84	-2.55	9.99	0.87	-5.27	0.07	-0.29	39.80	386	22	8	380.286723	644148
1335410404	105604	2012	4	26	5	20	4	-28.25	63.61	215.79	1	1818.581	0.8111	396.155	0.0277	322.828	0.1090	7.619	0.0215	97.35	124.71	51.14	nan	0.77	nan	nan	395.58	nan	-0.23	3.25	327.77	11.13	-13.06	1.62	-0.23	-0.44	0.18	-0.06	43.34	386	38	8	380.286723	655144
1335411034	106234	2012	4	26	5	30	34	-25.14	62.75	215.79	1	1804.283	0.8047	395.302	0.0277	320.492	0.1084	7.543	0.0212	87.26	175.32	36.75	nan	1.07	nan	nan	394.76	nan	0.12	4.69	328.50	11.09	-5.01	-17.48	-1.93	4.66	0.04	0.42	47.23	386	39	8	380.286723	657854
1335412298	107498	2012	4	26	5	51	38	-19.57	60.93	215.79	1	1637.949	0.7305	389.093	0.0272	286.207	0.0994	6.974	0.0196	23.75	657.61	5.48	nan	nan	nan	nan	388.50	nan	3.67	8.13	344.71	11.00	-165.08	-157.89	45.23	43.82	3.75	3.62	71.09	386	41	8	380.286723	663266
1335412926	108126	2012	4	26	6	2	6	-16.90	60.24	215.79	1	1625.710	0.7251	388.958	0.0272	283.319	0.0987	6.940	0.0195	22.38	708.74	5.16	0.01	3.29	nan	nan	388.28	nan	4.05	7.66	347.87	10.97	-124.24	-134.88	44.18	46.75	2.98	3.19	59.98	386	42	8	380.286723	663198
1335413558	108758	2012	4	26	6	12	38	-14.36	59.51	215.79	1	1620.283	0.7226	388.944	0.0272	282.123	0.0984	6.921	0.0195	22.52	703.33	5.34	0.02	3.23	nan	nan	388.23	nan	4.01	7.76	348.46	10.94	-98.53	-111.02	41.22	44.44	2.46	2.71	61.98	386	43	8	380.286723	668690
1335414187	109387	2012	4	26	6	23	7	-11.99	58.74	215.74	1	1641.757	0.7322	389.250	0.0272	287.303	0.0997	7.007	0.0197	nan	642.06	4.97	0.03	2.98	nan	nan	388.52	nan	3.51	7.67	350.45	10.93	-85.85	-84.47	41.30	40.92	2.18	2.15	59.39	386	44	8	380.286723	671399
1335414818	110018	2012	4	26	6	33	38	-9.75	57.95	215.78	1	1679.721	0.7492	389.943	0.0273	296.760	0.1022	7.129	0.0201	26.17	523.49	5.74	0.04	2.34	nan	nan	389.20	nan	2.20	7.19	349.60	10.92	-83.40	-81.34	39.59	39.11	2.13	2.09	50.41	386	45	8	380.286723	674106
1335415476	110676	2012	4	26	6	44	36	-7.25	57.37	195.65	1	1651.347	0.7365	389.641	0.0273	289.692	0.1003	7.068	0.0199	25.07	600.76	5.66	0.05	2.17	nan	nan	389.02	nan	3.05	7.78	361.60	11.57	-102.64	-102.38	50.53	50.41	2.77	2.76	55.12	386	32	8	380.286723	676786
1335416106	111306	2012	4	26	6	55	6	-4.88	56.83	195.59	1	1654.627	0.7380	389.832	0.0273	291.243	0.1008	7.065	0.0199	28.05	577.47	5.02	0.05	2.25	nan	nan	389.12	nan	2.90	7.34	361.04	11.57	-98.28	-97.85	49.09	48.92	2.68	2.67	47.33	386	33	8	380.286723	679494
1335417366	112566	2012	4	26	7	16	6	-0.22	55.70	195.60	1	1684.821	0.7514	390.153	0.0273	298.464	0.1026	7.172	0.0202	29.86	506.06	4.85	0.05	1.79	nan	nan	389.65	nan	2.11	7.27	364.42	11.59	-123.61	-130.31	54.53	56.42	3.25	3.38	45.62	386	35	8	380.286723	684912
1337707932	70332	2012	5	22	19	32	12	45.32	61.13	237.67	0	1757.629	0.6644	393.107	0.0307	311.492	0.1045	7.404	0.0251	nan	315.89	20.35	nan	nan	nan	nan	392.52	nan	0.60	7.07	337.60	10.64	-26.27	-33.11	11.94	13.77	0.68	0.84	55.87	387	121	8	380.286723	270082
1337710212	72612	2012	5	22	20	10	12	56.90	61.75	237.62	0	1734.955	0.6558	392.216	0.0306	307.684	0.1035	7.290	0.0248	nan	343.96	15.04	nan	3.81	nan	nan	392.06	nan	0.74	7.42	337.41	10.56	-29.51	-42.41	13.11	16.82	0.76	1.07	58.14	387	122	8	380.286723	272968
1337712492	74892	2012	5	22	20	48	12	68.22	60.65	237.67	0	1780.308	0.6730	394.149	0.0307	315.027	0.1054	7.461	0.0253	nan	257.70	27.40	nan	2.84	nan	nan	393.72	nan	0.38	5.84	328.87	10.58	-18.88	-17.27	8.04	7.64	0.49	0.45	53.87	387	123	8	380.286723	275842
1337714773	77174	2012	5	22	21	26	13	78.55	58.89	237.64	0	1710.295	0.6465	391.263	0.0305	301.961	0.1020	7.186	0.0244	nan	445.86	12.94	nan	4.16	nan	nan	390.97	nan	1.57	5.20	332.95	10.60	-8.83	-15.33	3.58	5.70	0.23	0.40	55.54	387	124	8	380.286723	278719
1337717056	79456	2012	5	22	22	4	16	88.25	57.21	215.82	0	1745.444	0.6598	392.515	0.0306	308.995	0.1038	7.324	0.0249	nan	340.81	18.56	nan	3.36	nan	nan	392.54	nan	0.72	6.95	335.51	11.20	-27.64	-24.22	14.76	13.55	0.76	0.67	52.92	387	125	8	380.286723	281596
1337721616	84016	2012	5	22	23	20	16	104.11	51.93	215.84	0	1667.984	0.6305	389.892	0.0304	293.944	0.0999	7.120	0.0242	nan	532.33	6.22	nan	nan	nan	nan	389.44	nan	2.61	8.27	349.39	11.11	-62.03	-68.30	31.87	34.03	1.64	1.78	66.23	387	127	8	380.286723	287358
1337745530	21530	2012	5	23	5	58	50	123.85	37.38	362.01	1	1857.477	1.0699	394.147	0.0331	326.057	0.0956	7.712	0.0244	120.71	105.25	296.95	nan	nan	nan	nan	396.99	nan	-0.86	0.07	326.67	8.15	142.04	200.09	-13.36	-40.58	-3.39	-5.60	5.96	388	1	8	380.286723	540658
1337746197	22197	2012	5	23	6	9	57	122.63	38.25	248.00	1	1834.900	1.0569	397.115	0.0334	325.297	0.0954	7.710	0.0244	99.81	86.28	95.16	nan	nan	nan	nan	396.86	nan	nan	0.42	332.81	10.66	32.86	55.48	-7.69	-18.87	-0.92	-1.77	29.83	388	8	8	380.286723	543331
1337747457	23457	2012	5	23	6	30	57	119.73	38.50	248.00	1	1835.931	1.0575	397.045	0.0334	325.267	0.0954	7.743	0.0245	nan	86.10	114.50	nan	nan	nan	nan	396.44	nan	nan	0.74	332.37	10.66	29.08	67.68	-6.94	-24.85	-0.81	-2.27	35.94	388	10	8	380.286723	548753
1337748087	24087	2012	5	23	6	41	27	118.35	38.70	247.96	1	1827.113	1.0524	396.697	0.0333	323.784	0.0951	7.692	0.0243	94.46	116.46	119.35	nan	nan	nan	nan	396.16	nan	-0.61	0.65	332.52	10.66	27.74	53.28	-6.63	-17.91	-0.77	-1.74	34.79	388	11	8	380.286723	551471
1337748717	24717	2012	5	23	6	51	57	117.02	39.16	247.93	1	1838.014	1.0587	396.999	0.0333	324.973	0.0953	7.686	0.0243	102.03	91.04	108.39	nan	1.04	nan	nan	396.46	nan	nan	0.58	332.40	10.64	27.41	26.53	-6.81	-6.44	-0.76	-0.73	34.43	388	12	8	380.286723	554187
1337749348	25348	2012	5	23	7	2	28	116.81	40.44	248.01	1	1852.389	1.0670	396.662	0.0333	325.643	0.0955	7.695	0.0243	103.63	79.02	134.34	nan	0.98	nan	nan	396.09	nan	nan	0.26	330.40	10.57	24.97	26.48	-6.01	-6.57	-0.69	-0.73	20.80	388	13	8	380.286723	556902
1337749978	25978	2012	5	23	7	12	58	116.37	41.60	247.92	1	1845.623	1.0631	396.831	0.0333	325.516	0.0955	7.722	0.0244	104.10	86.00	134.14	nan	1.02	nan	nan	396.18	nan	nan	0.32	331.40	10.51	-0.53	25.15	-2.21	-6.13	-0.11	-0.69	25.30	388	14	8	380.286723	559616
1337750609	26609	2012	5	23	7	23	29	115.49	42.54	247.94	1	1843.846	1.0621	396.696	0.0333	325.486	0.0955	7.715	0.0244	103.22	84.93	119.56	nan	1.06	nan	nan	396.15	nan	nan	1.63	331.64	10.46	-16.20	13.99	-0.93	-3.71	0.26	-0.38	43.17	388	15	8	380.286723	562329
1337751240	27240	2012	5	23	7	34	0	114.61	43.46	247.97	1	1804.032	1.0391	394.967	0.0332	318.992	0.0940	7.579	0.0240	78.69	203.91	61.11	nan	1.96	nan	nan	394.12	nan	0.15	3.93	331.49	10.40	-21.28	-15.53	1.44	2.60	0.42	0.36	47.91	388	2	8	380.286723	565040
1337751871	27871	2012	5	23	7	44	31	113.68	44.43	248.07	1	1746.281	1.0059	393.144	0.0330	308.794	0.0916	7.354	0.0232	64.34	351.45	18.73	nan	3.38	nan	nan	392.59	nan	0.78	5.89	335.96	10.36	-26.34	-48.05	5.40	11.44	0.60	1.15	51.87	388	3	8	380.286723	567747
1337752497	28497	2012	5	23	7	54	57	112.59	45.35	247.99	1	1741.175	1.0029	392.910	0.0330	308.153	0.0915	7.356	0.0233	nan	362.92	13.54	nan	3.90	nan	nan	392.01	nan	0.94	7.19	336.28	10.32	-34.60	-71.01	11.13	19.85	0.85	1.67	57.17	388	4	8	380.286723	570465
1337753129	29129	2012	5	23	8	5	29	111.51	46.35	247.98	1	1678.327	0.9667	390.640	0.0328	295.858	0.0887	7.098	0.0224	30.90	513.68	10.23	nan	4.44	nan	nan	389.82	nan	2.42	7.59	337.12	10.29	-54.18	-66.73	18.12	21.10	1.30	1.57	61.68	388	5	8	380.286723	573179
1337754390	30390	2012	5	23	8	26	30	109.18	48.32	247.88	1	1699.681	0.9790	391.134	0.0329	300.609	0.0897	7.187	0.0227	34.45	450.01	12.33	nan	4.01	nan	nan	390.59	nan	1.63	8.39	332.54	10.24	-39.53	-54.88	16.72	20.46	0.96	1.30	75.12	388	7	8	380.286723	578600
1337755033	31033	2012	5	23	8	37	13	107.85	49.26	247.98	1	1709.478	0.9847	391.523	0.0329	302.492	0.0902	7.229	0.0229	48.45	436.17	12.53	nan	4.25	nan	nan	390.83	nan	1.53	7.80	331.08	10.24	-40.03	-44.61	15.55	16.80	0.97	1.07	68.93	388	16	8	380.286723	581369
1337756309	32309	2012	5	23	8	58	29	105.08	51.20	226.50	1	1688.304	0.9725	391.147	0.0329	297.352	0.0890	7.159	0.0226	59.36	492.54	8.60	nan	5.42	nan	nan	390.55	nan	2.17	8.41	339.94	10.83	-51.30	-57.18	26.53	28.44	1.31	1.45	71.64	388	24	8	380.286723	586781
1337756940	32940	2012	5	23	9	9	0	103.61	52.15	226.50	1	1671.313	0.9627	390.176	0.0328	294.458	0.0883	7.084	0.0224	27.47	531.49	6.68	nan	4.32	nan	nan	389.43	nan	2.67	8.01	340.46	10.84	-43.42	-62.68	22.16	27.41	1.13	1.57	65.84	388	25	8	380.286723	589490
1337758830	34830	2012	5	23	9	40	30	98.14	54.26	226.52	1	1707.981	0.9838	391.298	0.0329	302.144	0.0901	7.195	0.0227	38.09	441.16	11.53	nan	3.94	nan	nan	390.50	nan	1.68	7.00	331.79	10.89	-18.54	-18.76	11.31	11.37	0.50	0.50	59.04	388	28	8	380.286723	597632
